student_id,age,gender,country,device_type,internet_speed_mbps,study_hours_weekly,login_frequency_weekly,avg_session_duration_min,video_watch_time_min,assignments_submitted,forum_posts,quiz_attempts,avg_quiz_score,attendance_rate,engagement_score,final_grade,dropout
188,40,Female,Canada,Laptop,5.85,3.74,7,24.09020061640122,257.013081397884,7,6,1,68.44,0.45,4.007065406989421,41.20617097499471,1
189,48,Female,Germany,Mobile,68.49,13.82,3,51.46418070567056,311.53240936251956,2,2,3,82.54,0.69,6.703662046812598,46.4964316381625,0
190,31,Male,USA,Tablet,63.15,16.5,4,26.5299823711138,413.16287193919885,1,0,4,55.83,0.74,8.015814359695995,26.85489327608748,0
191,24,Male,USA,Mobile,38.03,19.06,11,34.068083806297004,303.4992457323875,8,12,1,64.64,0.75,9.035496228661936,30.545157909848204,0
192,44,Male,Australia,Mobile,53.97,11.15,10,49.014077554125436,268.9969126517567,0,4,2,90.01,0.98,5.089984563258784,44.276073772388706,0
193,26,Female,Canada,Tablet,61.59,16.71,12,54.07199194428543,328.86432526651413,8,11,6,80.12,0.56,9.457321626332572,49.142953073335114,1
194,32,Female,USA,Mobile,65.27,7.64,14,38.2041661811662,172.60798741559654,4,13,1,58.83,0.44,4.155039937077983,35.98363135214295,1
195,32,Male,Australia,Laptop,65.28,8.28,14,42.941149932217705,202.06981371497966,0,11,4,84.61,0.96,4.294349068574898,54.93957512393206,0
196,43,Male,Canada,Mobile,60.42,15.6,14,17.72828753476267,312.89099322832453,1,3,2,85.27,0.85,6.8444549661416225,46.384886955475366,0
197,27,Male,USA,Mobile,66.44,14.07,8,32.248011092789376,221.41683100375968,0,7,1,53.68,0.64,5.5280841550187985,28.100406016284925,0
198,45,Female,India,Tablet,58.7,13.5,2,51.18725408234164,237.5416854089042,7,8,1,63.01,0.42,6.837708427044521,36.151694679864114,1
199,30,Male,UK,Laptop,30.19,13.2,3,34.05192916737747,394.9027023677127,9,12,3,67.97,0.46,8.334513511838564,24.998002881249814,1
200,36,Female,Australia,Laptop,52.97,12.39,4,66.89464300699703,262.2606130629246,8,6,2,74.78,0.88,7.028303065314624,42.298454933678336,0
201,48,Male,Germany,Tablet,45.06,12.53,2,34.891092500081555,111.92919345959402,4,13,3,72.7,0.84,5.71864596729797,35.604406445634105,0
202,49,Male,Canada,Tablet,51.88,12.95,6,51.79053237452624,381.4762022258826,8,0,1,98.53,0.82,7.5923810111294125,54.97799013802376,0
203,24,Female,USA,Tablet,28.19,14.44,1,42.66808239623487,465.7445688620536,4,1,5,71.62,0.43,8.460722844310268,39.21525980549245,1
204,34,Female,India,Laptop,8.97,6.18,3,45.88875043264398,319.87414119995907,1,11,7,84.92,0.91,5.053370705999796,44.52636089290625,0
205,37,Female,USA,Tablet,78.31,11.23,9,47.2565547736506,351.28717578624844,4,5,1,85.44,0.79,6.125435878931242,46.373615344061065,0
206,46,Female,India,Tablet,55.78,12.87,8,62.547962653980434,184.3790232512523,7,0,1,55.42,0.62,6.382895116256262,29.05739061224465,0
207,49,Female,Germany,Laptop,63.98,2.47,14,62.091527729298434,-26.255815957461095,5,2,5,68.23,0.83,2.6097209202126948,23.311493837418066,0
208,21,Female,UK,Tablet,72.11,10.59,8,39.84554530934362,363.5837537384685,1,0,4,58.28,0.69,5.994918768692342,36.421380614902745,0
209,47,Male,UK,Tablet,37.48,6.15,8,7.437032443191839,322.047519366551,6,10,7,96.62,0.44,6.055237596832756,49.7887136183147,1
210,22,Female,India,Mobile,54.62,3.87,8,37.84295490849607,407.2869157017378,2,12,2,93.23,0.74,3.997434578508689,41.21030877980176,0
211,40,Male,Australia,Mobile,48.93,7.6,4,20.1783603557493,365.67888477917495,8,0,3,82.08,0.78,6.308394423895875,39.708900338805684,0
212,24,Male,USA,Laptop,58.4,14.26,2,59.42907571391406,171.5385958185598,7,14,7,80.78,0.58,7.935692979092799,44.473737813730985,1
213,30,Male,UK,Mobile,26.49,9.39,3,25.112466757897366,388.92016348530024,6,14,7,64.25,0.59,7.361600817426502,24.7781253438237,1
214,32,Female,USA,Tablet,56.9,10.61,8,52.81223330727502,493.0598016443215,0,2,1,67.23,0.53,5.848299008221608,26.46721799471208,1
215,28,Female,Canada,Laptop,53.26,11.82,7,46.498066544773245,216.13244135077247,3,5,4,67.64,0.64,6.026662206753861,38.4444153065923,0
216,46,Male,USA,Tablet,45.6,4.97,13,33.80805285796518,267.69260909720595,7,9,2,85.57,0.72,4.62946304548603,44.73029253583591,0
217,21,Male,Australia,Mobile,23.5,8.94,4,57.94396831748923,205.7527115646348,7,3,6,15.93,0.4,6.310763557823174,5.87427875931156,1
218,30,Male,Canada,Mobile,71.02,6.42,7,43.127962850726725,429.9875199714503,8,3,7,55.0,0.85,7.075937599857252,28.258498530198395,0
219,49,Female,Canada,Mobile,45.36,7.8,8,34.300981051924275,301.5625378708327,5,4,5,62.1,0.43,5.847812689354163,26.672326493378627,1
220,24,Male,UK,Tablet,33.0,2.56,1,45.61464603611246,487.5937305745621,3,6,6,57.1,0.96,5.005968652872811,22.24547133902174,0
221,44,Female,Canada,Laptop,28.85,14.02,12,48.317214974284894,374.72897429715556,5,13,1,64.41,0.78,7.279644871485778,29.900508543622568,0
222,36,Male,USA,Tablet,63.28,8.91,7,38.49618117725309,228.58646467287048,9,7,2,104.83,0.85,6.0159323233643525,56.16353897379371,0
223,39,Female,Germany,Mobile,39.6,2.47,4,29.600168981659678,465.7974781468975,8,0,4,103.21,0.9,5.469987390734487,54.20800386414795,0
224,45,Female,Australia,Laptop,33.71,10.19,5,50.613050196313516,465.56442999265727,3,11,7,94.85,0.45,7.384822149963286,37.994522331568575,1
225,19,Male,USA,Tablet,46.25,14.98,4,24.712287947908365,258.3173604491501,7,6,3,97.77,0.47,7.785586802245751,49.85869083594672,1
226,27,Female,India,Laptop,56.15,11.04,3,40.89256655338817,276.081604921251,9,7,4,89.22,0.75,7.292408024606255,38.114716028329426,0
227,30,Male,India,Tablet,77.57,15.28,10,27.132341584075885,702.5428280454325,8,8,7,71.05,0.81,11.096714140227162,38.36612049582975,0
228,47,Male,USA,Mobile,30.76,11.41,6,40.358685010944946,314.6945484452015,0,3,6,82.87,0.52,6.196472742226008,45.087800443536096,1
229,42,Male,India,Laptop,60.33,12.21,1,42.34037789755818,102.89120856763296,1,7,2,77.94,0.97,4.777456042838166,48.04754663339778,0
230,38,Male,Germany,Tablet,67.29,0.88,12,39.60060671775777,328.3704404472354,4,11,2,67.76,0.62,3.105852202236177,34.11416617083182,0
231,23,Male,India,Laptop,66.94,4.63,10,48.471199556511394,144.389467534136,4,12,6,48.37,0.94,4.11094733767068,21.987358536904246,0
232,45,Female,UK,Tablet,62.73,12.68,10,69.78444244659894,414.45383107356406,6,10,1,82.29,0.52,7.276269155367821,47.89879143938632,1
233,45,Male,Germany,Tablet,53.54,9.13,11,30.821091846107688,304.2166662967376,5,4,4,47.16,0.88,6.060083331483688,39.006969749816385,0
234,29,Female,UK,Laptop,89.44,7.62,9,41.83219847463297,282.5625756612464,1,6,7,70.4,0.91,5.298812878306233,38.71921356929848,0
235,29,Male,UK,Tablet,57.99,3.94,14,55.29657755724267,358.97641650769845,4,2,2,83.17,0.58,4.1768820825384925,43.713396727225565,1
236,37,Male,Germany,Laptop,62.36,8.87,4,41.64998502110965,427.5836622601686,6,3,4,95.45,0.85,6.7989183113008425,50.76676012938914,0
237,47,Female,Australia,Mobile,67.94,5.63,10,44.36054341210953,231.7458272758335,7,10,7,63.8,0.63,5.6477291363791675,32.46025866304457,0
238,47,Male,UK,Tablet,48.86,8.99,10,57.22800292086753,470.36312549492374,1,8,5,79.85,0.69,6.248815627474619,46.35183051174886,0
239,28,Male,India,Tablet,42.19,10.54,4,49.82543608987559,283.2826994258375,9,4,7,76.03,0.99,7.778413497129187,42.785726340021355,0
240,49,Female,USA,Mobile,39.77,9.59,6,29.732503217515074,290.05598478395734,5,1,5,79.2,0.81,6.327279923919787,40.527688268204976,0
241,43,Female,Germany,Laptop,47.47,11.89,3,50.55614163475218,223.61407943992515,3,4,7,56.0,0.51,6.685070397199626,31.910881831834217,1
242,40,Male,USA,Tablet,48.63,6.37,3,43.97950169201479,221.08579678965657,4,12,3,62.03,0.94,4.416428983948283,32.518610993716536,0
243,45,Male,Germany,Laptop,34.12,8.69,3,2.7786296271182707,364.27794195165,9,0,1,87.22,0.97,6.42838970975825,47.726117013994376,0
244,42,Male,Germany,Laptop,35.66,5.29,12,46.015000652803245,322.44908580509536,1,10,3,74.27,0.52,3.999245429025477,41.25757980956289,1
245,24,Male,UK,Tablet,75.49,3.89,5,42.9924018123661,237.78165701030161,9,0,7,66.3,0.7,5.555908285051508,34.742979288920594,0
246,47,Male,USA,Tablet,73.29,13.86,4,30.607390579811387,357.17879117678433,7,9,5,79.05,0.88,8.343893955883921,36.72992833931562,0
247,18,Male,Australia,Mobile,81.8,8.14,2,44.35445241657878,433.0863455062208,4,2,6,92.5,0.44,6.607431727531104,43.99649455312962,1
248,18,Male,India,Laptop,61.97,13.94,4,32.28173676336512,332.88585154992893,3,13,5,29.13,0.61,7.446429257749644,15.291084867634572,0
249,42,Male,USA,Mobile,52.19,11.3,12,20.49404023118789,315.95203605236793,5,7,3,68.06,0.92,6.56976018026184,32.539512894919454,0
250,44,Male,Germany,Mobile,57.43,13.12,13,27.116684541515227,226.13986691763802,8,8,5,78.4,0.49,7.6666993345881895,33.62520332161533,1
251,47,Female,India,Mobile,35.7,7.55,6,13.593842192456094,408.4593180265572,2,13,6,88.04,0.63,5.907296590132786,43.92727383263555,0
252,42,Female,UK,Laptop,33.34,7.61,13,8.890796522625859,186.69835968204114,4,7,2,54.2,0.8,4.416491798410206,35.43273094500288,0
253,37,Male,India,Laptop,43.93,1.54,14,68.68167874191309,236.4444767453711,0,0,3,53.13,0.46,2.2442223837268553,24.537647673333595,1
254,30,Female,India,Mobile,54.16,12.52,9,58.73840740610359,218.1703891240996,8,13,6,65.55,0.51,7.646851945620498,34.97594679666036,1
255,26,Female,USA,Mobile,32.43,4.96,7,49.097160234359215,208.24259284096067,2,13,2,54.44,0.87,3.329212964204803,19.210437281520285,0
256,20,Male,Germany,Mobile,42.77,11.12,4,38.40490310088755,98.35792037525994,5,11,3,85.38,0.41,5.427789601876299,50.87702972844862,1
257,24,Female,Germany,Laptop,44.98,5.76,3,47.416465934673866,250.59817677268342,9,5,7,49.2,0.64,6.1809908838634176,21.32181344147928,0
258,23,Female,Germany,Mobile,60.65,12.0,9,15.71587375138914,331.5217770538911,0,10,7,79.16,0.51,6.657608885269456,38.69917268098422,1
259,25,Female,Canada,Tablet,45.38,15.25,12,43.82142049439643,243.76499716002465,6,11,7,39.99,0.9,8.393824985800123,28.797049975250754,0
260,44,Female,UK,Tablet,48.9,14.81,6,18.785753415273362,385.9622000646235,4,4,7,42.18,0.97,8.572811000323117,17.64518763475334,0
261,26,Female,USA,Mobile,47.71,12.36,13,17.089313096105418,131.3504578828336,4,12,1,57.67,0.6,5.3647522894141675,31.315382830466046,0
262,47,Male,Germany,Laptop,46.66,8.2,6,53.19894735285787,226.52830771926114,4,0,5,76.27,0.53,5.392641538596305,43.37311717205677,1
263,22,Male,India,Mobile,55.13,5.68,4,52.93995377043859,234.58105129979452,8,3,3,56.05,0.53,5.076905256498973,30.915478172558952,1
264,18,Female,Canada,Tablet,45.03,12.17,9,40.34164675464868,157.15807828149934,4,12,4,93.87,0.76,6.0367903914074965,58.43530345870065,0
265,36,Female,UK,Mobile,44.13,9.23,6,47.67725095864442,213.82455209257935,4,5,6,50.55,0.57,5.838122760462897,35.320341810569666,1
266,27,Female,Germany,Mobile,45.5,1.98,3,43.653830215265,507.3112522404681,2,2,3,74.84,0.81,4.13055626120234,41.280376880717625,0
267,29,Male,Canada,Tablet,31.09,17.48,11,59.77128899031869,194.03279856983883,5,4,7,100.64,0.85,8.614163992849194,55.72441936339766,0
268,41,Female,UK,Laptop,63.72,10.32,4,12.305615405795848,367.58640526918657,3,3,2,79.54,0.64,5.933932026345934,38.00587071792651,0
269,32,Male,Australia,Tablet,51.39,16.12,9,12.093097238247164,365.50839801884445,0,12,6,64.3,0.41,7.863541990094222,38.87439340139473,1
270,44,Female,Australia,Mobile,40.15,14.1,1,57.552394676774014,21.29491834232323,9,11,4,67.59,0.43,6.936474591711615,35.86205310132068,1
271,39,Female,India,Laptop,36.67,5.51,3,28.36366530711123,266.5133311613396,8,4,3,63.81,0.78,5.1855666558066975,32.52439058750578,0
272,49,Male,Canada,Laptop,32.81,10.46,6,1.5800802581158422,228.82809647584514,2,6,5,85.42,0.44,5.682140482379227,42.875787544311855,1
273,49,Male,USA,Laptop,74.58,8.57,8,51.51958342404685,491.34846660292465,7,5,6,73.24,0.58,7.627742333014624,41.756392598036456,1
274,41,Male,UK,Tablet,61.81,18.33,2,35.707255319257484,276.0588310640652,5,2,6,108.83,0.63,9.079294155320326,55.74165694581692,0
275,26,Female,Canada,Laptop,41.72,16.18,13,36.8194829974429,208.64054128422993,8,4,4,106.21,0.81,8.29720270642115,54.80412793959138,0
276,37,Female,Canada,Laptop,61.59,6.94,11,44.01745867182987,423.41510400678015,6,5,6,60.05,0.99,6.599075520033901,32.57090744126071,0
277,34,Male,UK,Tablet,72.32,15.07,10,13.781468005028238,194.7824190998122,4,9,5,42.44,0.95,7.29491209549906,28.174156015038868,0
278,47,Female,Canada,Laptop,52.01,8.08,8,18.108001785366667,465.9779734809762,0,0,1,65.85,0.61,4.9538898674048815,29.906551800126554,0
279,34,Male,Canada,Tablet,35.89,7.88,4,8.861207093531867,234.88197463473193,0,11,6,48.25,0.98,4.7384098731736595,29.17133657427251,0
280,43,Male,UK,Tablet,52.09,10.98,2,32.99678651306917,270.1105993214256,0,1,5,92.64,0.53,5.644552996607128,41.0669604989634,1
281,37,Female,India,Tablet,42.2,13.11,12,27.982398403159927,490.62016629798086,7,5,2,67.45,0.54,8.186100831489904,45.16379658942625,1
282,29,Female,Australia,Mobile,53.22,13.89,3,40.36811913848836,240.64146581433337,5,12,6,59.58,0.96,7.570207329071667,26.194470259395274,0
283,47,Female,USA,Mobile,55.48,10.17,13,50.66780129758155,216.41159843274698,9,3,5,73.54,0.63,6.933057992163735,36.71565797483347,0
284,24,Female,UK,Laptop,21.18,9.92,6,40.504784056258465,470.35606857408794,5,1,3,77.68,0.72,6.92778034287044,36.67841896181051,0
285,19,Female,Germany,Laptop,32.4,11.62,12,25.682671898621642,111.27020787491892,9,2,1,71.42,0.75,6.042351039374594,34.11386869514638,0
286,20,Female,Canada,Tablet,62.9,2.7,2,14.673688468233532,320.77125311320043,9,6,2,67.76,0.82,4.613856265566002,35.18163203421868,0
287,34,Female,USA,Laptop,58.52,6.19,2,35.496389792198194,215.82551102320272,2,1,2,67.5,0.4,3.7361275551160134,34.38818689913416,1
288,22,Male,USA,Laptop,38.66,12.61,10,47.88380317743275,173.82147596566173,1,12,5,47.46,0.89,5.8521073798283085,19.402586413761934,0
289,34,Male,UK,Laptop,30.21,11.8,8,50.5691053284544,364.8063805872747,9,4,6,76.96,0.59,8.364031902936373,47.32487411177325,1
290,41,Female,Germany,Laptop,43.9,7.68,4,40.55936156928788,270.9037686156647,8,14,7,64.77,0.59,6.658518843078324,31.282661646969792,1
291,34,Male,Germany,Mobile,24.88,7.71,4,46.42614525868609,238.31790386097902,7,3,6,76.25,0.66,6.104589519304895,41.430649863235224,0
292,44,Male,India,Mobile,72.44,12.2,7,45.616528145789026,377.3032220078135,6,0,2,58.45,0.69,7.146516110039068,27.57122903417838,0
293,34,Male,Germany,Laptop,69.32,9.38,7,27.496473905450753,315.92625276123385,8,3,2,67.75,0.94,6.393631263806169,32.04797399780005,0
294,19,Male,Australia,Laptop,58.2,19.5,8,38.1012218499736,316.9230132269647,7,6,2,88.71,0.41,9.234615066134824,45.96328747397433,1
295,19,Female,UK,Laptop,61.21,21.17,5,46.87622410833786,390.32236302068384,0,12,5,82.32,0.56,9.302611815103418,42.662073050070404,1
296,45,Male,USA,Tablet,45.82,7.7,11,29.126717789984344,323.2223422038859,9,3,2,69.82,0.73,6.12611171101943,32.074813257145294,0
297,39,Male,USA,Mobile,29.88,10.58,4,60.95983063796663,355.7169156059881,2,11,7,72.19,0.97,6.752584578029941,33.02606218529442,0
298,40,Female,Germany,Laptop,19.02,6.98,7,45.851704419318644,428.0681836768661,7,1,1,54.38,0.8,5.83434091838433,31.6465299538842,0
299,22,Male,Canada,Tablet,64.79,0.51,6,72.78289170223249,360.35792489954105,6,4,1,64.4,0.88,3.3547896244977053,30.859646780356535,0
300,49,Male,Australia,Mobile,75.65,7.03,8,76.41891470304651,167.9722165119792,6,11,4,34.94,0.45,4.948861082559897,25.07357547184418,1
301,18,Female,India,Mobile,56.48,5.71,12,22.472803792141814,350.49610807321477,2,9,2,83.08,0.97,4.265480540366074,44.07799676347189,0
302,18,Male,Germany,Mobile,60.9,5.64,8,17.488920175358047,350.86045629010755,3,11,3,78.85,0.99,4.646302281450538,34.47648686929582,0
303,36,Female,Australia,Laptop,51.07,8.23,1,26.333934145295324,23.393358943399335,2,13,6,77.96,0.84,4.185966794716997,29.347876958372442,0
304,47,Female,UK,Mobile,48.85,1.44,3,42.40127784038841,387.8482335241646,8,2,5,72.21,0.82,4.971241167620823,34.751870580182434,0
305,19,Female,India,Laptop,64.84,15.52,2,64.83161546790541,440.71472657134984,7,1,2,64.57,0.93,8.65957363285675,31.25993687264367,0
306,38,Male,Australia,Laptop,38.16,15.19,13,5.021959161407025,23.99268577235307,7,9,2,67.78,0.85,6.476963428861765,38.215613524307976,0
307,29,Male,Germany,Mobile,47.79,5.28,9,48.99690816902145,193.6516836153353,8,5,6,61.05,0.48,5.352258418076677,39.47416379515826,1
308,43,Female,India,Laptop,44.74,6.22,6,26.50594770907543,128.7781156831539,0,14,7,67.65,0.51,3.9098905784157694,40.78529268890099,1
309,49,Female,Canada,Tablet,28.32,8.97,5,22.475494289491348,403.6583396511587,9,4,3,55.06,0.87,7.109291698255793,27.128105043957003,0
310,23,Female,UK,Tablet,41.72,7.15,7,47.4103471668906,190.50927117521513,6,3,1,75.94,0.43,4.497546355876076,36.30230505856844,1
311,49,Male,Germany,Tablet,24.58,1.89,2,52.1400714425005,527.2969326394478,3,14,1,74.6,0.7,4.003484663197239,26.68425808469247,0
312,40,Male,USA,Mobile,54.84,14.71,9,59.120653418642206,509.0744077272134,9,3,6,65.14,0.92,9.958372038636067,35.24140729447415,0
313,21,Female,UK,Tablet,48.29,14.32,13,33.00129907047638,229.4352023405101,8,13,4,64.95,0.86,7.843176011702551,33.67602693169806,0
314,40,Male,Canada,Mobile,20.68,10.95,5,56.037809832587456,272.47858983287335,1,4,5,54.14,0.46,5.847392949164367,31.248861071542073,1
315,28,Male,Australia,Laptop,64.3,16.37,9,57.80710950038505,292.5029381683349,1,1,2,80.07,0.85,6.973514690841675,37.98504796292217,0
316,41,Female,Canada,Laptop,44.61,15.97,11,53.77722212801026,16.00915336131561,6,2,6,79.13,0.59,7.271045766806579,41.43832186971904,1
317,44,Male,USA,Mobile,75.91,7.56,8,60.53029316242886,159.4087793985007,8,9,4,59.16,0.63,5.465043896992503,32.65306954805704,0
318,34,Male,UK,Mobile,72.18,10.1,2,47.84143157247422,358.2488700861527,8,6,1,96.62,0.6,6.621244350430763,44.80689834036075,0
319,48,Female,Germany,Laptop,40.99,6.01,7,36.37516881862358,205.24001805577615,0,12,6,65.75,0.43,4.029200090278881,36.345301047953825,1
320,23,Male,USA,Mobile,50.09,11.17,8,37.78470075633712,290.6386195706572,5,9,6,90.08,0.43,7.004193097853286,46.36917157196223,1
321,41,Male,Germany,Mobile,40.86,2.77,2,31.98081038063038,240.8049386546769,8,4,4,65.12,0.57,4.435024693273385,43.47000152546914,1
322,22,Male,India,Laptop,22.1,11.9,4,38.39747146628757,213.30434364232656,9,13,2,36.38,0.42,6.836521718211633,26.58130719468647,1
323,37,Female,Germany,Tablet,57.99,11.02,7,44.800524913603276,166.1682993638843,2,10,4,81.06,0.55,5.336841496819421,38.21719235416093,1
324,19,Male,India,Laptop,49.79,17.85,14,33.71633630098748,297.99534606691384,0,0,6,58.96,0.87,8.04497673033457,35.53828279775896,0
325,23,Male,Germany,Laptop,44.77,9.23,2,40.072055584189364,291.3790373409855,1,10,5,53.71,0.67,5.425895186704928,33.64620057150914,0
326,39,Male,India,Mobile,47.68,13.39,11,30.138974272697567,-55.010744943999725,9,7,4,31.22,0.75,6.3419462752800015,13.545197818484784,0
327,28,Male,UK,Mobile,45.09,11.87,10,30.059379863611,-2.883299370667487,7,0,1,76.5,0.47,5.146583503146663,36.274305885897206,1
328,48,Male,Canada,Laptop,37.35,11.85,6,70.40413817474308,184.48392663895487,6,6,6,53.12,0.67,6.877419633194775,27.29494297478188,0
329,33,Female,UK,Laptop,57.74,6.48,8,66.23224415151122,400.6067040792543,9,12,6,83.53,0.82,6.947033520396271,49.215442265764146,0
330,33,Male,USA,Tablet,70.11,18.46,8,66.7026338494685,248.08212128878296,3,12,2,61.46,0.63,7.778410606443915,29.937218540169624,0
331,18,Female,UK,Laptop,51.13,10.85,9,35.06595596563415,238.7941364016565,6,0,1,61.0,0.65,5.848970682008282,36.369797666649035,0
332,26,Male,UK,Laptop,34.34,11.99,1,61.70493975407554,319.8479621368687,0,12,3,59.16,0.78,5.796239810684343,36.101432876972126,0
333,45,Female,Canada,Laptop,31.73,15.4,5,44.08004612957201,366.5264498310761,7,8,5,71.26,0.46,8.85263224915538,39.886149899398944,1
334,44,Female,Australia,Tablet,77.39,12.47,11,36.54257188924933,392.97587593937493,0,9,5,56.87,0.92,6.705879379696874,27.176637625287622,0
335,23,Male,UK,Laptop,37.41,12.37,9,22.867334593383426,197.9112162221853,7,8,1,80.28,0.95,6.300556081110926,40.670304527879935,0
336,33,Female,USA,Tablet,48.57,13.62,12,29.04886522492306,150.40170826920266,3,0,7,64.6,0.79,6.838008541346014,29.286228536059834,0
337,46,Male,UK,Tablet,39.01,12.68,3,44.565774338074384,331.47981856255626,8,10,5,50.21,0.55,8.061399092812781,24.491425318473336,1
